frame_id,maneuver_type,maneuver_type
43973,,
43974,,
43975,,
43976,,
43977,,
43978,,
43979,,
43980,Straight,
43981,,
43982,Straight,
43983,,
43984,,
43985,,
43986,,
43987,,
43988,,
43989,,
43990,,
43991,,
43992,,
43993,,
43994,,
43995,,
43996,,
43997,,
43998,,
43999,,
44000,,
44001,,
44002,,
44003,,
44004,Straight,
44005,,
44006,,
44007,,
44008,Straight,
44009,,
44010,Straight,
44011,,
44012,Straight,
44013,Straight,
44014,,
44015,,
44016,Straight,
44017,,
44018,,
44019,Straight,
44020,Straight,
44021,,
44022,,
44023,,
44024,,
44025,,
44026,,
44027,,
44028,,
44029,,
44030,,
44031,,
44032,,
44033,,
44034,,
44035,,
44036,,
44037,,
44038,,
44039,,
44040,,
44041,,
44042,,
44043,,
44044,,
44045,,
44046,,
44047,,
44048,,
44049,,
44050,,
44051,,
44052,,
44053,,
44054,,
44055,,
44056,,
44057,,
44058,,
44059,,
44060,,
44061,,
44062,,
44063,,
44064,,
44065,,
44066,,
44067,,
44068,,
44069,,
44070,,
44071,,
44072,,
44073,,
44074,,
44075,,
44076,,
44077,,
44078,,
44079,,
44080,,
44081,,
44082,,
44083,,
44084,Straight,
44085,Straight,
44086,Straight,
44087,Straight,
44088,,
44089,Straight,
44090,Straight,
44091,,
44092,Straight,
44093,Straight,
44094,,
44095,Straight,
44096,,
44097,,
44098,,
44099,Straight,
44100,,
44101,,
44102,,
44103,,
44104,,
44105,,
44106,,
44107,,
44108,,
44109,,
44110,,
44111,,
44112,,
44113,,
44114,Straight,
44115,Straight,
44116,Straight,
44117,Straight,
44118,,
44119,,
44120,,
44121,,
44122,,
44123,,
44124,,
44125,,
44126,,
44127,,
44128,Straight,
44129,,
44130,,
44131,,
44132,,
44133,,
44134,,
44135,,
44136,,
44137,Straight,
44138,,
44139,,
44140,,
44141,Straight,
44142,Straight,
44143,Straight,
44144,,
44145,Straight,
44146,Straight,
44147,Straight,
44148,Straight,
44149,,
44150,Straight,
44151,,
44152,,
44153,,
44154,,
44155,,
44156,,
44157,,
44158,,
44159,,
44160,,
44161,,
44162,,
44163,,
44164,,
44165,,
44166,,
44167,Straight,
44168,,
44169,,
44170,,
44171,,
44172,,
44173,,
44174,Straight,
44175,Straight,
44176,,
44177,Straight,
44178,,
44179,,
44180,Straight,
44181,,
44182,,
44183,,
44184,Straight,
44185,Straight,
44186,,
44187,,
44188,Straight,
44189,,
44190,Straight,
44191,Straight,
44192,,
44193,,
44194,,
44195,Straight,
44196,,
44197,,
44198,Straight,
44199,,
44200,,
44201,Straight,
44202,Straight,
44203,Straight,
44204,Straight,
44205,,
44206,Straight,
44207,Straight,
44208,Straight,
44209,Straight,
44210,Straight,
44211,,
44212,Straight,
44213,Straight,
44214,,
44215,Straight,
44216,,
44217,,
44218,,
44219,,
44220,,
44221,,
44222,Straight,
44223,,
44224,,
44225,Straight,
44226,,
44227,Straight,
44228,Straight,
44229,Straight,
44230,Straight,
44231,Straight,
44232,,
44233,,
44234,Straight,
44235,,
44236,Straight,
44237,Straight,
44238,,
44239,,
44240,,
44241,,
44242,,
44243,,
44244,,
44245,,
44246,,
44247,,
44248,,
44249,,
44250,,
44251,,
44252,,
44253,,
44254,,
44255,,
44256,,
44257,,
44258,,
44259,,
44260,,
44261,,
44262,,
44263,,
44264,,
44265,,
44266,,
44267,,
44268,,
44269,,
44270,,
44271,,
44272,,
44273,,
44274,,
44275,,
44276,,
44277,,
44278,,
44279,,
44280,,
44281,,
44282,,
44283,,
44284,,
44285,,
44286,,
44287,,
44288,,
44289,,
44290,,
44291,,
44292,,
44293,,
44294,,
44295,,
44296,,
44297,,
44298,,
44299,,
44300,,
44301,,
44302,,
44303,,
44304,,
44305,,
44306,,
44307,,
44308,,
44309,,
44310,,
44311,,
44312,,
44313,,
44314,,
44315,,
44316,,
44317,,
44318,,
44319,,
44320,,
44321,,
44322,,
44323,,
44324,Straight,
44325,,
44326,,
44327,,
44328,,
44329,,
44330,,
44331,,
44332,,
44333,,
44334,,
44335,,
44336,,
44337,Straight,
44338,,
44339,,
44340,,
44341,,
44342,,
44343,,
44344,,
44345,,
44346,,
44347,,
44348,,
44349,,
44350,,
44351,,
44352,,
44353,,
44354,,
44355,,
44356,,
44357,,
44358,,
44359,,
44360,,
44361,,
44362,,
44363,,
44364,,
44365,,
44366,,
44367,,
44368,,
44369,,
44370,,
44371,,
44372,,
44373,,
44374,,
44375,,
44376,,
44377,,
44378,,
44379,,
44380,,
44381,,
44382,,
44383,,
44384,,
44385,,
44386,,
44387,,
44388,,
44389,,
44390,,
44391,,
44392,,
44393,,
44394,,
44395,,
44396,,
44397,,
44398,,
44399,,
44400,Straight,
44401,,
44402,,
44403,,
44404,,
44405,Straight,
44406,Straight,
44407,,
44408,Straight,
44409,,
44410,,
44411,,
44412,,
44413,,
44414,Straight,
44415,,
44416,Straight,
44417,Straight,
44418,,
44419,Straight,
44420,Straight,
44421,Straight,
44422,Straight,
44423,Straight,
44424,,
44425,,
44426,,
44427,,
44428,Straight,
44429,,
44430,Straight,
44431,,
44432,,
44433,Straight,
44434,Straight,
44435,,
44436,,
44437,,
44438,Straight,
44439,Straight,
44440,Straight,
44441,Straight,
44442,,
44443,,
44444,Straight,
44445,Straight,
44446,Straight,
44447,,
44448,Straight,
44449,,
44450,Straight,
44451,Straight,
44452,,
44453,,
44454,,
44455,,
44456,,
44457,,
44458,,
44459,,
44460,,
44461,,
44462,,
44463,,
44464,,
44465,,
44466,,
44467,,
44468,,
44469,,
44470,,
44471,,
44472,,
44473,,
44474,,
44475,,
44476,,
44477,,
44478,,
44479,,
44480,,
44481,,
44482,,
44483,,
44484,,
44485,,
44486,,
44487,,
44488,,
44489,,
44490,,
44491,,
44492,,
44493,,
44494,,
44495,,
44496,,
44497,,
44498,,
44499,,
44500,,
44501,,
44502,,
44503,,
44504,,
44505,,
44506,,
44507,,
44508,,
44509,,
44510,,
44511,Straight,
44512,Straight,
44513,Straight,
44514,,
44515,Straight,
44516,,
44517,,
44518,,
44519,,
44520,,
44521,,
44522,,
44523,,
44524,,
44525,,
44526,,
44527,,
44528,,
44529,,
44530,,
44531,,
44532,,
44533,,
44534,,
44535,,
44536,,
44537,,
44538,,
44539,,
44540,,
44541,,
44542,,
44543,,
44544,,
44545,,
44546,,
44547,,
44548,,
44549,,
44550,,
44551,,
44552,,
44553,,
44554,,
44555,Turn Right,
44556,,
44557,Turn Right,
44558,Turn Right,
44559,Turn Right,
44560,Turn Right,
44561,Turn Right,
44562,Turn Right,
44563,Turn Right,
44564,Turn Right,
44565,Turn Right,
44566,Turn Right,
44567,Turn Right,
44568,Turn Right,
44569,Turn Right,
44570,Straight,
44571,Straight,
44572,,
44573,Straight,
44574,Straight,
44575,Straight,
44576,Straight,
44577,,
44578,Straight,
44579,Straight,
44580,,
44581,,
44582,,
44583,,
44584,Straight,
44585,,
44586,,
44587,,
44588,Straight,
44589,,
44590,,
44591,,
44592,,
44593,,
44594,Straight,
44595,,
44596,Straight,
44597,,
44598,,
44599,,
44600,,
44601,,
44602,,
44603,,
44604,,
44605,,
44606,,
44607,,
44608,,
44609,,
44610,,
44611,,
44612,,
44613,,
44614,,
44615,,
44616,Straight,
44617,Straight,
44618,,
44619,Straight,
44620,,
44621,Straight,
44622,,
44623,,
44624,,
44625,,
44626,,
44627,,
44628,Straight,
44629,,
44630,,
44631,,
44632,,
44633,,
44634,,
44635,,
44636,,
44637,Straight,
44638,,
44639,,
44640,,
44641,,
44642,,
44643,,
44644,,
44645,,
44646,,
44647,,
44648,,
44649,,
44650,,
44651,,
44652,Straight,
44653,,
44654,,
44655,,
44656,,
44657,,
44658,,
44659,,
44660,,
44661,,
44662,,
44663,,
44664,,
44665,,
44666,Straight,
44667,,
44668,,
44669,,
44670,,
44671,,
44672,,
44673,,
44674,,
44675,,
44676,,
44677,,
44678,,
44679,,
44680,,
44681,,
44682,,
44683,,
44684,,
44685,,
44686,,
44687,,
44688,,
44689,,
44690,,
44691,,
44692,,
44693,,
44694,,
44695,,
44696,,
44697,,
44698,,
44699,,
44700,,
44701,,
44702,,
44703,,
44704,,
44705,,
44706,,
44707,,
44708,Straight,
44709,,
44710,Straight,
44711,Straight,
44712,,
44713,Straight,
44714,,
44715,,
44716,Straight,
44717,,
44718,,
44719,,
44720,Straight,
44721,,
44722,,
44723,Straight,
44724,Straight,
44725,Straight,
44726,Straight,
44727,,
44728,,
44729,,
44730,,
44731,Straight,
44732,,
44733,Straight,
44734,Straight,
44735,Straight,
44736,Straight,
44737,,
44738,,
44739,,
44740,,
44741,,
44742,,
44743,,
44744,,
44745,,
44746,,
44747,,
44748,,
44749,,
44750,,
44751,,
44752,,
44753,,
44754,,
44755,,
44756,,
44757,,
44758,,
44759,,
44760,,
44761,,
44762,,
44763,,
44764,,
44765,,
44766,,
44767,,
44768,,
44769,,
44770,,
44771,,
44772,,
44773,,
44774,,
44775,,
44776,,
44777,,
44778,,
44779,,
44780,,
44781,Turn Left,
44782,Turn Left,
44783,,
44784,Turn Left,
44785,,
44786,,
44787,,
44788,,
44789,,
44790,,
44791,,
44792,,
44793,Turn Left,
44794,Turn Left,
44795,Turn Left,
44796,Turn Left,
44797,Turn Left,
44798,Turn Left,
44799,,
44800,Straight,
44801,Straight,
44802,Straight,
44803,Straight,
44804,Straight,
44805,,
44806,,
44807,,
44808,,
44809,,
44810,,
44811,,
44812,Straight,
44813,,
44814,Straight,
44815,,
44816,,
44817,Straight,
44818,Straight,
44819,,
44820,Straight,
44821,Straight,
44822,Straight,
44823,Straight,
44824,Straight,
44825,Straight,
44826,Straight,
44827,,
44828,,
44829,Straight,
44830,Straight,
44831,Straight,
44832,Straight,
44833,Left lane change,
44834,Left lane change,
44835,Left lane change,
44836,Left lane change,
44837,Left lane change,
44838,Left lane change,
44839,Left lane change,
44840,Left lane change,
44841,Left lane change,
44842,Left lane change,
44843,Left lane change,
44844,Left lane change,
44845,Left lane change,
44846,Left lane change,
44847,Left lane change,
44848,Left lane change,
44849,Left lane change,
44850,Left lane change,
44851,Left lane change,
44852,Left lane change,
44853,Left lane change,
44854,Left lane change,
44855,Left lane change,
44856,Left lane change,
44857,Left lane change,
44858,Left lane change,
44859,Left lane change,
44860,Left lane change,
44861,Left lane change,
44862,Left lane change,
44863,Left lane change,
44864,Left lane change,
44865,Left lane change,
44866,Left lane change,
44867,Left lane change,
44868,Left lane change,
44869,Left lane change,
44870,Left lane change,
44871,Left lane change,
44872,Left lane change,
44873,Left lane change,
44874,Left lane change,
44875,Left lane change,
44876,Straight,
44877,Straight,
44878,Straight,
44879,Straight,
44880,,
44881,,
44882,,
44883,,
44884,,
44885,,
44886,Straight,
44887,,
44888,Straight,
44889,Straight,
44890,Straight,
44891,Straight,
44892,Straight,
44893,Straight,
44894,Straight,
44895,Straight,
44896,Straight,
44897,,
44898,,
44899,,
44900,Straight,
44901,,
44902,Straight,
44903,,
44904,,
44905,,
44906,,
44907,,
44908,,
44909,,
44910,Straight,
44911,,
44912,,
44913,Straight,
44914,,
44915,,
44916,,
44917,,
44918,,
44919,,
44920,,
44921,,
44922,,
44923,,
44924,,
44925,,
44926,,
44927,,
44928,,
44929,,
44930,,
44931,,
44932,,
44933,,
44934,,
44935,,
44936,,
44937,,
44938,,
44939,,
44940,,
44941,,
44942,,
44943,,
44944,,
44945,,
44946,,
44947,,
44948,,
44949,,
44950,,
44951,,
44952,,
44953,,
44954,,
44955,,
44956,,
44957,,
44958,,
44959,Straight,
44960,,
44961,,
44962,,
44963,,
44964,,
44965,,
44966,,
44967,,
44968,,
44969,,
44970,Straight,
44971,,
44972,,
44973,,
44974,,
44975,,
44976,Straight,
44977,,
44978,Straight,
44979,,
44980,,
44981,,
44982,,
44983,,
44984,,
44985,,
44986,,
44987,,
44988,,
44989,,
44990,,
44991,,
44992,,
44993,,
44994,,
44995,,
44996,,
44997,,
44998,,
44999,,
45000,,
45001,,
45002,,
45003,,
45004,,
45005,,
45006,Straight,
45007,,
45008,,
45009,,
45010,,
45011,,
45012,,
45013,Straight,
45014,Straight,
45015,,
45016,,
45017,,
45018,,
45019,,
45020,,
45021,,
45022,,
45023,,
45024,,
45025,,
45026,,
45027,,
45028,,
45029,,
45030,,
45031,,
45032,,
45033,,
45034,,
45035,,
45036,,
45037,,
45038,,
45039,,
45040,Straight,
45041,Straight,
45042,Straight,
45043,Straight,
45044,Straight,
45045,Straight,
45046,Straight,
45047,Straight,
45048,,
45049,Straight,
45050,,
45051,,
45052,,
45053,,
45054,,
45055,,
45056,,
45057,Straight,
45058,,
45059,Straight,
45060,,
45061,,
45062,,
45063,,
45064,,
45065,,
45066,,
45067,,
45068,,
45069,,
45070,Straight,
45071,Straight,
45072,,
45073,,
45074,,
45075,Straight,
45076,,
45077,Straight,
45078,,
45079,,
45080,Straight,
45081,,
45082,Straight,
45083,Straight,
45084,,
45085,,
45086,,
45087,,
45088,,
45089,,
45090,Straight,
45091,,
45092,Straight,
45093,Straight,
45094,Straight,
45095,Right lane change,
45096,Right lane change,
45097,Right lane change,
45098,,
45099,,
45100,,
45101,,
45102,Right lane change,
45103,,
45104,,
45105,Right lane change,
45106,Right lane change,
45107,Right lane change,
45108,Right lane change,
45109,Right lane change,
45110,Right lane change,
45111,Right lane change,
45112,Right lane change,
45113,Right lane change,
45114,,
45115,Right lane change,
45116,Right lane change,
45117,Right lane change,
45118,Right lane change,
45119,Right lane change,
45120,Right lane change,
45121,,
45122,Right lane change,
45123,Right lane change,
45124,,
45125,,
45126,,
45127,Straight,
45128,,
45129,,
45130,,
45131,,
45132,,
45133,,
45134,,
45135,,
45136,,
45137,,
45138,,
45139,,
45140,,
45141,,
45142,,
45143,,
45144,,
45145,,
45146,,
45147,,
45148,,
45149,,
45150,,
45151,,
45152,,
45153,,
45154,,
45155,,
45156,,
45157,,
45158,,
45159,,
45160,,
45161,,
45162,,
45163,,
45164,,
45165,Straight,
45166,Straight,
45167,Straight,
45168,Straight,
45169,Straight,
45170,Straight,
45171,,
45172,Straight,
45173,Straight,
45174,,
45175,Straight,
45176,Straight,
45177,,
45178,,
45179,,
45180,,
45181,Straight,
45182,,
45183,,
45184,,
45185,,
45186,,
45187,,
45188,,
45189,,
45190,,
45191,,
45192,,
45193,,
45194,,
45195,,
45196,,
45197,,
45198,,
45199,,
45200,,
45201,,
45202,,
45203,,
45204,,
45205,,
45206,,
45207,,
45208,,
45209,,
45210,,
45211,,
45212,,
45213,,
45214,,
45215,,
45216,,
45217,,
45218,,
45219,,
45220,,
45221,,
45222,,
45223,,
45224,Turn Right,
45225,Turn Right,
45226,Turn Right,
45227,,
45228,,
45229,Turn Right,
45230,,
45231,Turn Right,
45232,Turn Right,
45233,Turn Right,
45234,Turn Right,
45235,Turn Right,
45236,Turn Right,
45237,Turn Right,
45238,Turn Right,
45239,Turn Right,
45240,Turn Right,
45241,Turn Right,
45242,Straight,
45243,Straight,
45244,Straight,
45245,,
45246,Straight,
45247,Straight,
45248,Straight,
45249,,
45250,Straight,
45251,Straight,
45252,Straight,
45253,Straight,
45254,,
45255,Straight,
45256,Straight,
45257,Straight,
45258,Straight,
45259,Straight,
45260,Straight,
45261,Straight,
45262,Straight,
45263,Straight,
45264,Straight,
45265,,
45266,Straight,
45267,Straight,
45268,Straight,
45269,,
45270,Straight,
45271,Straight,
45272,Straight,
45273,Straight,
45274,Straight,
45275,Straight,
45276,Straight,
45277,,
45278,Straight,
45279,Straight,
45280,Straight,
45281,Straight,
45282,Straight,
45283,Straight,
45284,Straight,
45285,Straight,
45286,Straight,
45287,Straight,
45288,Straight,
45289,,
45290,,
45291,Straight,
45292,,
45293,,
45294,Straight,
45295,Straight,
45296,Left lane change,
45297,Left lane change,
45298,,
45299,Left lane change,
45300,Left lane change,
45301,,
45302,Left lane change,
45303,,
45304,Left lane change,
45305,Left lane change,
45306,,
45307,Left lane change,
45308,,
45309,,
45310,,
45311,,
45312,,
45313,,
45314,,
45315,Left lane change,
45316,Left lane change,
45317,Left lane change,
45318,Left lane change,
45319,Left lane change,
45320,Left lane change,
45321,Left lane change,
45322,,
45323,Left lane change,
45324,,
45325,Left lane change,
45326,,
45327,Left lane change,
45328,Left lane change,
45329,Left lane change,
45330,Straight,
45331,Straight,
45332,Straight,
45333,Straight,
45334,Straight,
45335,Straight,
45336,Straight,
45337,Straight,
45338,Straight,
45339,Straight,
45340,Straight,
45341,,
45342,Straight,
45343,,
45344,Straight,
45345,Straight,
45346,Straight,
45347,Straight,
45348,,
45349,,
45350,,
45351,Straight,
45352,,
45353,,
45354,Straight,
45355,Straight,
45356,Straight,
45357,Straight,
45358,Straight,
45359,,
45360,Straight,
45361,Straight,
45362,Straight,
45363,Straight,
45364,Straight,
45365,Straight,
45366,,
45367,,
45368,,
45369,Straight,
45370,,
45371,,
45372,,
45373,,
45374,,
45375,,
45376,,
45377,,
45378,,
45379,,
45380,,
45381,,
45382,,
45383,,
45384,,
45385,,
45386,,
45387,,
45388,,
45389,,
45390,,
45391,,
45392,,
45393,,
45394,,
45395,,
45396,,
45397,,
45398,,
45399,,
45400,,
45401,,
45402,,
45403,,
45404,,
45405,,
45406,,
45407,,
45408,,
45409,,
45410,,
45411,,
45412,,
45413,,
45414,,
45415,,
45416,,
45417,,
45418,,
45419,,
45420,,
45421,,
45422,,
45423,,
45424,,
45425,,
45426,,
45427,,
45428,,
45429,,
45430,,
45431,,
45432,,
45433,,
45434,,
45435,,
45436,,
45437,,
45438,,
45439,,
45440,,
45441,,
45442,,
45443,,
45444,,
45445,,
45446,,
45447,,
45448,,
45449,,
45450,,
45451,,
45452,,
45453,,
45454,,
45455,,
45456,,
45457,,
45458,,
45459,,
45460,,
45461,,
45462,,
45463,,
45464,,
45465,,
45466,,
45467,,
45468,,
45469,,
45470,,
45471,,
45472,,
45473,,
45474,,
45475,,
45476,,
45477,,
45478,,
45479,,
45480,,
45481,,
45482,,
45483,,
45484,,
45485,,
45486,,
45487,,
45488,,
45489,,
45490,,
45491,,
45492,,
45493,,
45494,,
45495,,
45496,,
45497,,
45498,,
45499,,
45500,,
45501,,
45502,,
45503,,
45504,,
45505,,
45506,,
45507,,
45508,,
45509,,
45510,,
45511,,
45512,,
45513,,
45514,,
45515,,
45516,,
45517,,
45518,,
45519,,
45520,,
45521,,
45522,,
45523,,
45524,,
45525,,
45526,,
45527,,
45528,,
45529,,
45530,,
45531,,
45532,,
45533,,
45534,,
45535,,
45536,,
45537,,
45538,,
45539,,
45540,,
45541,,
45542,,
45543,,
45544,,
45545,,
45546,,
45547,,
45548,,
45549,,
45550,,
45551,,
45552,,
45553,,
45554,,
45555,,
45556,,
45557,,
45558,,
45559,,
45560,,
45561,,
45562,,
45563,,
45564,,
45565,,
45566,,
45567,,
45568,,
45569,,
45570,,
45571,,
45572,,
45573,,
45574,,
45575,,
45576,,
45577,,
45578,,
45579,,
45580,,
45581,,
45582,,
45583,,
45584,,
45585,,
45586,,
45587,,
45588,,
45589,,
45590,,
45591,,
45592,,
45593,,
45594,,
45595,,
45596,,
45597,,
45598,,
45599,,
45600,,
45601,,
45602,,
45603,,
45604,,
45605,,
45606,,
45607,,
45608,,
45609,,
45610,,
45611,,
45612,,
45613,,
45614,,
45615,,
45616,,
45617,,
45618,,
45619,,
45620,,
45621,,
45622,,
45623,,
45624,,
45625,,
45626,,
45627,,
45628,,
45629,,
45630,,
45631,,
45632,,
45633,,
45634,,
45635,,
45636,,
45637,,
45638,,
45639,,
45640,,
45641,,
45642,,
45643,,
45644,,
45645,,
45646,,
45647,,
45648,,
45649,,
45650,,
45651,,
45652,,
45653,,
45654,,
45655,,
45656,,
45657,,
45658,,
45659,,
45660,,
45661,,
45662,,
45663,,
45664,,
45665,,
45666,,
45667,,
45668,,
45669,,
45670,,
45671,,
45672,,
45673,,
45674,,
45675,,
45676,,
45677,,
45678,,
45679,,
45680,,
45681,,
45682,,
45683,,
45684,,
45685,,
45686,,
45687,,
45688,,
45689,,
45690,,
45691,,
45692,,
45693,,
45694,,
45695,,
45696,,
45697,,
45698,,
45699,,
45700,,
45701,,
45702,,
45703,,
45704,,
45705,,
45706,,
45707,,
45708,,
45709,,
45710,,
45711,,
45712,,
45713,,
45714,,
45715,,
45716,,
45717,,
45718,,
45719,,
45720,,
45721,,
45722,,
45723,,
45724,,
45725,,
45726,,
45727,,
45728,,
45729,,
45730,,
45731,,
45732,,
45733,,
45734,,
45735,,
45736,,
45737,,
45738,,
45739,,
45740,,
45741,,
45742,,
45743,,
45744,,
45745,,
45746,,
45747,,
45748,,
45749,,
45750,,
45751,,
45752,,
45753,,
45754,,
45755,,
45756,,
45757,,
45758,,
45759,,
45760,,
45761,,
45762,,
45763,,
45764,,
45765,,
45766,,
45767,,
45768,,
45769,,
45770,,
45771,,
45772,,
45773,,
45774,,
45775,,
45776,,
45777,,
45778,,
45779,,
45780,,
45781,,
45782,,
45783,,
45784,,
45785,,
45786,,
45787,,
45788,,
45789,,
45790,,
45791,,
45792,,
45793,,
45794,,
45795,,
45796,,
45797,,
45798,,
45799,,
45800,,
45801,,
45802,,
45803,,
45804,,
45805,,
45806,,
45807,,
45808,,
45809,,
45810,,
45811,,
45812,,
45813,,
45814,,
45815,,
45816,,
45817,,
45818,,
45819,,
45820,,
45821,,
45822,,
45823,,
45824,,
45825,,
45826,,
45827,,
45828,,
45829,,
45830,,
45831,,
45832,,
45833,,
45834,,
45835,,
45836,,
45837,,
45838,,
45839,,
45840,,
45841,,
45842,,
45843,,
45844,,
45845,,
45846,,
45847,,
45848,,
45849,Straight,
45850,,
45851,,
45852,,
45853,,
45854,,
45855,Straight,
45856,,
45857,,
45858,,
45859,,
45860,,
45861,,
45862,Straight,
45863,Straight,
45864,Straight,
45865,,
45866,Straight,
45867,Straight,
45868,Straight,
45869,Straight,
45870,Straight,
45871,Straight,
45872,Straight,
45873,Straight,
45874,Straight,
45875,,
45876,Straight,
45877,,
45878,,
45879,,
45880,,
45881,,
45882,,
45883,,
45884,,
45885,,
45886,,
45887,,
45888,,
45889,,
45890,,
45891,,
45892,,
45893,,
45894,,
45895,,
45896,,
45897,,
45898,,
45899,,
45900,,
45901,,
45902,,
45903,,
45904,Turn Left,
45905,Turn Left,
45906,,
45907,,
45908,,
45909,,
45910,,
45911,,
45912,,
45913,,
45914,,
45915,,
45916,,
45917,,
45918,,
45919,,
45920,,
45921,,
45922,,
45923,,
45924,,
45925,,
45926,Turn Left,
45927,Turn Left,
45928,,
45929,Turn Left,
45930,Turn Left,
45931,,
45932,,
45933,,
45934,,
45935,,
45936,Turn Left,
45937,Turn Left,
45938,Turn Left,
45939,Turn Left,
45940,Turn Left,
45941,Turn Left,
45942,,
45943,Straight,
45944,Straight,
45945,Straight,
45946,Straight,
45947,,
45948,Straight,
45949,Straight,
45950,,
45951,,
45952,,
45953,Straight,
45954,,
45955,,
45956,,
45957,Straight,
45958,Straight,
45959,Straight,
45960,,
45961,,
45962,,
45963,Straight,
45964,Straight,
45965,Straight,
45966,Straight,
45967,Straight,
45968,,
45969,Straight,
45970,,
45971,Straight,
45972,,
45973,,
45974,Straight,
45975,Straight,
45976,Straight,
45977,,
45978,Straight,
45979,Straight,
45980,Straight,
45981,Straight,
45982,Straight,
45983,Straight,
45984,Straight,
45985,Straight,
45986,Right lane change,
45987,Right lane change,
45988,Right lane change,
45989,Right lane change,
45990,Right lane change,
45991,Right lane change,
45992,Right lane change,
45993,Right lane change,
45994,,
45995,,
45996,,
45997,,
45998,,
45999,,
46000,,
46001,,
46002,,
46003,,
46004,,
46005,,
46006,Right lane change,
46007,Right lane change,
46008,Right lane change,
46009,Right lane change,
46010,Right lane change,
46011,Right lane change,
46012,Right lane change,
46013,Right lane change,
46014,Right lane change,
46015,Right lane change,
46016,Right lane change,
46017,Right lane change,
46018,Right lane change,
46019,Right lane change,
46020,Right lane change,
46021,Right lane change,
46022,Right lane change,
46023,Right lane change,
46024,,
46025,,
46026,,
46027,,
46028,,
46029,,
46030,,
46031,,
46032,Right lane change,
46033,Right lane change,
46034,,
46035,,
46036,,
46037,,
46038,,
46039,,
46040,,
46041,,
46042,,
46043,,
46044,,
46045,Right lane change,
46046,Right lane change,
46047,Right lane change,
46048,Right lane change,
46049,Right lane change,
46050,Straight,
46051,Straight,
46052,Straight,
46053,,
46054,Straight,
46055,,
46056,,
46057,Straight,
46058,Straight,
46059,Straight,
46060,Straight,
46061,Straight,
46062,Straight,
46063,,
46064,Straight,
46065,,
46066,Straight,
46067,,
46068,,
46069,,
46070,,
46071,,
46072,,
46073,Straight,
46074,Straight,
46075,,
46076,Straight,
46077,Straight,
46078,Straight,
46079,Straight,
46080,,
46081,,
46082,Straight,
46083,,
46084,Straight,
46085,Straight,
46086,,
46087,Straight,
46088,Straight,
46089,Straight,
46090,,
46091,Straight,
46092,Straight,
46093,,
46094,,
46095,Straight,
46096,Straight,
46097,Straight,
46098,Straight,
46099,,
46100,,
46101,Straight,
46102,Straight,
46103,Straight,
46104,,
46105,Straight,
46106,Straight,
46107,Straight,
46108,Straight,
46109,Straight,
46110,Straight,
46111,Straight,
46112,,
46113,Straight,
46114,Straight,
46115,,
46116,,
46117,Straight,
46118,Straight,
46119,Straight,
46120,Straight,
46121,Straight,
46122,Straight,
46123,Straight,
46124,Straight,
46125,Straight,
46126,,
46127,Straight,
46128,Straight,
46129,Straight,
46130,Straight,
46131,Straight,
46132,,
46133,Straight,
46134,Straight,
46135,Straight,
46136,Straight,
46137,,
46138,,
46139,Straight,
46140,Straight,
46141,Straight,
46142,,
46143,Straight,
46144,Straight,
46145,Straight,
46146,Straight,
46147,Straight,
46148,Straight,
46149,Straight,
46150,Straight,
46151,Straight,
46152,Straight,
46153,Straight,
46154,Straight,
46155,,
46156,,
46157,Straight,
46158,Straight,
46159,Straight,
46160,Straight,
46161,Straight,
46162,Straight,
46163,,
46164,Straight,
46165,Straight,
46166,Straight,
46167,Straight,
46168,,
46169,,
46170,,
46171,,
46172,Straight,
46173,Straight,
46174,Straight,
46175,Straight,
46176,,
46177,,
46178,Straight,
46179,Straight,
46180,Straight,
46181,,
46182,,
46183,,
46184,,
46185,Straight,
46186,Straight,
46187,,
46188,,
46189,Straight,
46190,Straight,
46191,Straight,
46192,,
46193,,
46194,,
46195,Straight,
46196,Straight,
46197,Straight,
46198,Straight,
46199,,
46200,Straight,
46201,,
46202,Straight,
46203,Straight,
46204,Straight,
46205,Straight,
46206,Straight,
46207,,
46208,Straight,
46209,,
46210,,
46211,Straight,
46212,Straight,
46213,,
46214,,
46215,,
46216,Straight,
46217,Straight,
46218,Straight,
46219,Straight,
46220,,
46221,,
46222,,
46223,,
46224,,
46225,,
46226,Straight,
46227,,
46228,,
46229,,
46230,Straight,
46231,,
46232,,
46233,,
46234,,
46235,,
46236,,
46237,,
46238,,
46239,,
46240,,
46241,,
46242,,
46243,,
46244,,
46245,,
46246,Straight,
46247,,
46248,Straight,
46249,,
46250,Straight,
46251,Straight,
46252,,
46253,,
46254,,
46255,,
46256,,
46257,,
46258,,
46259,,
46260,,
46261,,
46262,,
46263,,
46264,,
46265,Straight,
46266,,
46267,,
46268,,
46269,,
46270,,
46271,,
46272,,
46273,,
46274,,
46275,,
46276,,
46277,,
46278,Straight,
46279,Straight,
46280,,
46281,,
46282,,
46283,,
46284,,
46285,Straight,
46286,Straight,
46287,,
46288,Straight,
46289,,
46290,Straight,
46291,,
46292,Straight,
46293,Straight,
46294,Straight,
46295,Straight,
46296,Straight,
46297,Straight,
46298,Straight,
46299,Straight,
46300,Straight,
46301,Straight,
46302,Straight,
46303,Straight,
46304,Straight,
46305,Straight,
46306,Straight,
46307,Straight,
46308,Straight,
46309,Straight,
46310,Straight,
46311,Straight,
46312,Straight,
46313,Straight,
